TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  1.024350957e-01  1.047225744e-01  1.070064701e-01  1.092871448e-01  1.115607573e-01  1.138286797e-01
  1.160927575e-01  1.183543017e-01  1.206135082e-01  1.228677537e-01  1.251162595e-01  1.273615614e-01
  1.296050412e-01  1.318471815e-01  1.340852353e-01  1.363195548e-01  1.387459358e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351527e-03 -1.862627723e-03 -2.445875886e-03 -3.160021449e-03 -3.987048596e-03 -4.911391732e-03
 -5.935350260e-03 -7.016883467e-03 -8.137397428e-03 -9.269732737e-03 -1.037613643e-02 -1.141120593e-02
 -1.228755217e-02 -1.288684780e-02 -1.312804630e-02 -1.295481141e-02 -1.240612077e-02 -1.144984883e-02
 -1.027889765e-02 -9.045226594e-03 -7.798657498e-03 -6.539657764e-03 -5.267138618e-03 -3.986656527e-03
 -2.696083936e-03 -1.395412824e-03 -8.560012500e-05  1.232543421e-03  2.557360821e-03  3.886257280e-03
  5.221112429e-03  6.561577851e-03  7.907082642e-03  9.256095768e-03  1.060719635e-02  1.196100121e-02
  1.331760939e-02  1.467701352e-02  1.603806992e-02  1.739958095e-02  1.850242231e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.198288044e-01 -1.101499448e-01  1.037384553e+00  2.461758815e+00  3.496728866e+00  4.183071612e+00
  4.389930924e+00  4.206840406e+00  3.665401661e+00  2.724648783e+00  1.491380563e+00  1.571511978e-01
 -2.162852469e-01 -2.687353354e-01 -3.364748758e-01 -4.457796025e-01 -4.595970260e-01 -6.673000246e-01
 -6.873665389e-01 -7.087512849e-01 -6.957601987e-01 -6.860545812e-01 -6.715412051e-01 -6.499690066e-01
 -6.299724164e-01 -6.049351640e-01 -5.749290455e-01 -5.394187971e-01 -4.942328417e-01 -4.484317526e-01
 -3.994226920e-01 -3.464924993e-01 -2.884158992e-01 -2.205323059e-01 -1.515004137e-01 -8.385426651e-02
 -1.331054108e-02  5.708742770e-02  1.342123817e-01  2.037633735e-01 -4.124516614e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.489216216e-01 -2.658429285e-02 -1.116047556e+00 -2.583873891e+00 -3.728872376e+00 -4.588900803e+00
 -5.030819016e+00 -5.016843674e+00 -4.601320278e+00 -3.741895104e+00 -2.522830681e+00 -1.238688278e+00
 -9.569325816e-01 -9.829363507e-01 -9.735387000e-01 -9.048560689e-01 -9.266861509e-01 -7.195676784e-01
 -7.074336351e-01 -6.827446721e-01 -6.833741439e-01 -6.746379238e-01 -6.637281642e-01 -6.464683513e-01
 -6.326890663e-01 -6.163814528e-01 -5.977461246e-01 -5.777315588e-01 -5.522187466e-01 -5.296700680e-01
 -5.076370496e-01 -4.842882634e-01 -4.611154234e-01 -4.361196965e-01 -4.138414099e-01 -3.934986081e-01
 -3.739410290e-01 -3.559408193e-01 -3.383228740e-01 -3.235561882e-01  3.372582896e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.655183423e-01 -2.874939001e-01 -3.155856991e-01 -3.490424396e-01 -4.105397530e-01 -4.764815126e-01
 -4.991902994e-01 -5.641877303e-01 -6.316696103e-01 -6.932342130e-01 -7.503861265e-01 -8.098689249e-01
 -8.699934047e-01 -9.300695749e-01 -9.917333937e-01 -1.055131599e+00 -1.115023259e+00 -1.177068273e+00
 -1.239690431e+00 -1.297749773e+00 -1.346239274e+00 -1.387388419e+00 -1.422287307e+00 -1.446211526e+00
 -1.466738434e+00 -1.476761202e+00 -1.475886405e+00 -1.463824637e+00 -1.434723067e+00 -1.398462482e+00
 -1.351863226e+00 -1.292117840e+00 -1.218827971e+00 -1.124580756e+00 -1.021893066e+00 -9.128496927e-01
 -7.914703830e-01 -6.643942689e-01 -5.202426986e-01 -3.859193305e-01 -2.262129236e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.765063135e-01  9.465542842e-02  9.898463803e-02  1.680661210e-01  2.524722933e-01  3.606962307e-01
  4.979920558e-01  5.864100261e-01  6.496639611e-01  6.928088587e-01  7.036890439e-01  7.531985266e-01
  8.225296289e-01  8.782099044e-01  9.209268249e-01  9.522298943e-01  9.789875610e-01  9.807497144e-01
  9.863598646e-01  9.835414995e-01  9.747892000e-01  9.615890072e-01  9.435065499e-01  9.159853064e-01
  8.921199971e-01  8.630310145e-01  8.289424661e-01  7.902303865e-01  7.410815344e-01  6.938728681e-01
  6.450763284e-01  5.928648826e-01  5.375834994e-01  4.747155284e-01  4.133803608e-01  3.546310837e-01
  2.948233175e-01  2.365148628e-01  1.744078742e-01  1.195477565e-01  2.797131548e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.089980388e-01  6.229032702e-02 -1.520503502e+00 -3.564886327e+00 -5.105669368e+00 -6.198870616e+00
 -6.658275858e+00 -6.520916341e+00 -5.846815746e+00 -4.576626033e+00 -2.844945053e+00 -9.958599950e-01
 -5.347375835e-01 -5.168461219e-01 -4.613964952e-01 -3.327794885e-01 -3.340059938e-01 -3.459717407e-02
 -5.415188160e-03  3.338846981e-02  2.947015749e-02  3.396760211e-02  3.602854983e-02  3.676896970e-02
  3.581355686e-02  3.240549495e-02  2.642394219e-02  1.680264488e-02  3.131329527e-03 -1.348556822e-02
 -3.332253771e-02 -5.570821449e-02 -8.255389633e-02 -1.161036382e-01 -1.527539368e-01 -1.900249643e-01
 -2.304089302e-01 -2.720543344e-01 -3.194639634e-01 -3.632030468e-01  5.327773484e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.454591725e-01  1.133125543e-01  1.523722041e+00  3.568845856e+00  5.111907859e+00  6.209355738e+00
  6.676873032e+00  6.547230456e+00  5.882798452e+00  4.628767650e+00  2.930680915e+00  1.248617295e+00
  9.810704733e-01  1.019010574e+00  1.030045117e+00  1.008704099e+00  1.034396756e+00  9.813597540e-01
  9.863747294e-01  9.841080587e-01  9.752345742e-01  9.621887636e-01  9.441941887e-01  9.167229891e-01
  8.928385633e-01  8.636391886e-01  8.293635131e-01  7.904090034e-01  7.410881499e-01  6.940039032e-01
  6.459364218e-01  5.954764262e-01  5.438852495e-01  4.887073640e-01  4.407006784e-01  4.023340560e-01
  3.741778503e-01  3.604897242e-01  3.639716067e-01  3.823717031e-01  5.327846909e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  5.591987086e-04  5.594614054e-03  3.102835355e-03 -4.449931688e-03 -1.656746373e-02 -3.268234824e-02
 -4.797621574e-02 -6.294657035e-02 -7.401519076e-02 -7.853000257e-02 -7.425595291e-02 -6.995241368e-02
 -7.845729246e-02 -9.119504196e-02 -1.034786670e-01 -1.142433195e-01 -1.256692040e-01 -1.339383491e-01
 -1.421768163e-01 -1.497246318e-01 -1.565507432e-01 -1.627830903e-01 -1.685007675e-01 -1.732544353e-01
 -1.775643418e-01 -1.807511714e-01 -1.827275123e-01 -1.834049924e-01 -1.821392158e-01 -1.797721814e-01
 -1.759499218e-01 -1.703210462e-01 -1.627413842e-01 -1.522358617e-01 -1.401653986e-01 -1.267571741e-01
 -1.112503348e-01 -9.443905242e-02 -7.469884514e-02 -5.556147282e-02 -9.757741336e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  9.314399773e-03  1.531217346e-02  1.596922833e-02  1.183636733e-02  2.627569281e-03 -9.189438740e-03
 -1.945555198e-02 -3.125179219e-02 -3.988942846e-02 -4.300760614e-02 -3.887008451e-02 -3.366390497e-02
 -3.940576061e-02 -4.972413103e-02 -6.065119744e-02 -7.116774655e-02 -8.311843502e-02 -9.324182708e-02
 -1.034181952e-01 -1.135376483e-01 -1.232798580e-01 -1.327513076e-01 -1.419138741e-01 -1.500762523e-01
 -1.582288228e-01 -1.653908123e-01 -1.713763101e-01 -1.760005350e-01 -1.782831561e-01 -1.794811316e-01
 -1.790306001e-01 -1.763871451e-01 -1.713223816e-01 -1.625321036e-01 -1.516988727e-01 -1.390607196e-01
 -1.235516908e-01 -1.061040483e-01 -8.478901911e-02 -6.402611062e-02 -1.177418472e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.514508476e-02  1.763331543e-02  2.103966704e-02  2.540483666e-02  2.960265231e-02  3.488966207e-02
  4.276998046e-02  4.892524916e-02  5.535461193e-02  6.214749975e-02  6.906118550e-02  7.630895673e-02
  8.317852496e-02  8.910975407e-02  9.466146234e-02  1.000428396e-01  1.045661796e-01  1.086578480e-01
  1.136577662e-01  1.181878821e-01  1.218628016e-01  1.248172757e-01  1.269525141e-01  1.275674721e-01
  1.283747824e-01  1.281271675e-01  1.267946059e-01  1.243769499e-01  1.198518547e-01  1.151445115e-01
  1.096942979e-01  1.031657092e-01  9.558640413e-02  8.605510071e-02  7.621999060e-02  6.633468753e-02
  5.571969178e-02  4.489419963e-02  3.272562039e-02  2.157007207e-02  1.008946659e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
