TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  1.497660226e-01  1.537801503e-01  1.577936843e-01  1.618066970e-01  1.658137052e-01  1.698138486e-01
  1.738123991e-01  1.778108771e-01  1.818092580e-01  1.858038187e-01  1.897922076e-01  1.937781523e-01
  1.977641635e-01  2.017509855e-01  2.057350137e-01  2.097147949e-01  2.134722069e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427350909e-03 -1.862627590e-03 -2.445875473e-03 -3.160021111e-03 -3.987048544e-03 -4.911391791e-03
 -5.935350306e-03 -7.016883049e-03 -8.137397052e-03 -9.269732345e-03 -1.037613586e-02 -1.141120488e-02
 -1.228755170e-02 -1.288684719e-02 -1.312804598e-02 -1.295481164e-02 -1.240612112e-02 -1.144984889e-02
 -1.027889822e-02 -9.045227850e-03 -7.798658693e-03 -6.539658573e-03 -5.267139559e-03 -3.986657409e-03
 -2.696084957e-03 -1.395413980e-03 -8.560107963e-05  1.232542399e-03  2.557359802e-03  3.886255413e-03
  5.221110633e-03  6.561576419e-03  7.907081651e-03  9.256094604e-03  1.060719500e-02  1.196100025e-02
  1.331760812e-02  1.467701198e-02  1.603806834e-02  1.739957962e-02  1.850242210e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.518727094e-01 -2.053462505e-02  1.878432479e-01  3.736633249e-01  4.598702783e-01  4.545186386e-01
  3.397963071e-01  2.086525689e-01  5.119474765e-02 -1.378540403e-01 -3.285773569e-01 -5.579891484e-01
 -6.723362358e-01 -7.313713629e-01 -7.800686328e-01 -8.241665377e-01 -8.511539658e-01 -8.842034102e-01
 -8.940750095e-01 -8.970664798e-01 -8.892718811e-01 -8.782256617e-01 -8.622776295e-01 -8.372603141e-01
 -8.153356973e-01 -7.880131311e-01 -7.554578702e-01 -7.178413438e-01 -6.696907380e-01 -6.227632682e-01
 -5.736801007e-01 -5.208146423e-01 -4.641678985e-01 -3.991512514e-01 -3.350254008e-01 -2.731922935e-01
 -2.098448605e-01 -1.478189543e-01 -8.167103936e-02 -2.364827829e-02 -1.072772171e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.900355939e-01  5.886438949e-02 -1.511833801e+00 -3.550633511e+00 -5.092413267e+00 -6.191984208e+00
 -6.663259549e+00 -6.534072090e+00 -5.866817930e+00 -4.603246327e+00 -2.875979666e+00 -1.036731108e+00
 -5.843467335e-01 -5.759189528e-01 -5.311620568e-01 -4.143858987e-01 -4.287909428e-01 -1.433492405e-01
 -1.230180054e-01 -9.167966490e-02 -1.010737993e-01 -1.011937918e-01 -1.025142263e-01 -1.031811453e-01
 -1.053724438e-01 -1.085890957e-01 -1.129633928e-01 -1.195598771e-01 -1.277354518e-01 -1.384409445e-01
 -1.514044476e-01 -1.656449433e-01 -1.830899805e-01 -2.049836404e-01 -2.295281952e-01 -2.545535987e-01
 -2.818013580e-01 -3.099692820e-01 -3.419262918e-01 -3.707161639e-01  5.246804979e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.103359573e-01 -2.270616760e-01 -2.495279595e-01 -2.775845999e-01 -3.341897661e-01 -3.951818820e-01
 -4.130222020e-01 -4.738597808e-01 -5.378036284e-01 -5.964439552e-01 -6.510289676e-01 -7.081495867e-01
 -7.662881238e-01 -8.245636217e-01 -8.842329251e-01 -9.458828825e-01 -1.003930084e+00 -1.063768568e+00
 -1.124639966e+00 -1.181365730e+00 -1.228813316e+00 -1.269269664e+00 -1.303891622e+00 -1.328103883e+00
 -1.349023139e+00 -1.359812012e+00 -1.360067022e+00 -1.349503082e+00 -1.322655800e+00 -1.288879845e+00
 -1.245146687e+00 -1.188748295e+00 -1.119350739e+00 -1.030022750e+00 -9.329268996e-01 -8.300304351e-01
 -7.157085518e-01 -5.966255480e-01 -4.629247093e-01 -3.406098998e-01 -2.025540822e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  9.521327523e-02  1.223149369e-02  1.462491721e-02  8.132239789e-02  1.633438328e-01  2.689819904e-01
  4.033887686e-01  4.891342464e-01  5.502162949e-01  5.918296281e-01  6.018607147e-01  6.519101467e-01
  7.228536386e-01  7.808346603e-01  8.259753434e-01  8.601448540e-01  8.900227518e-01  8.944618756e-01
  9.022573476e-01  9.015910724e-01  8.949242374e-01  8.839099375e-01  8.681982097e-01  8.434334746e-01
  8.219763678e-01  7.953740419e-01  7.638347513e-01  7.277215581e-01  6.815647204e-01  6.371492836e-01
  5.911208242e-01  5.417288489e-01  4.893306904e-01  4.296703280e-01  3.715666417e-01  3.160037705e-01
  2.595664512e-01  2.047986364e-01  1.469199615e-01  9.658201373e-02  1.205045282e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.075874343e-01  6.113164269e-02 -1.523388538e+00 -3.569314960e+00 -5.110525643e+00 -6.202814225e+00
 -6.659712219e+00 -6.519078283e+00 -5.841184431e+00 -4.567123621e+00 -2.831428226e+00 -9.803960637e-01
 -5.205571400e-01 -5.068371967e-01 -4.565138930e-01 -3.333421442e-01 -3.408581044e-01 -4.798571089e-02
 -2.086219402e-02  1.633916767e-02  1.144556078e-02  1.495722801e-02  1.624024449e-02  1.646682463e-02
  1.518229186e-02  1.167989811e-02  5.813300108e-03 -3.477511447e-03 -1.647914414e-02 -3.226102364e-02
 -5.107187007e-02 -7.222183309e-02 -9.761789990e-02 -1.293190768e-01 -1.639007088e-01 -1.989300903e-01
 -2.367955411e-01 -2.756608742e-01 -3.193716841e-01 -3.586943404e-01  5.355339149e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.185607296e-01  6.234330097e-02  1.523458738e+00  3.570241254e+00  5.113135394e+00  6.208643622e+00
  6.671917966e+00  6.537402693e+00  5.867041292e+00  4.605310031e+00  2.894688605e+00  1.177354357e+00
  8.907845525e-01  9.309063920e-01  9.437373588e-01  9.224782680e-01  9.530607253e-01  8.957481093e-01
  9.024985055e-01  9.017391143e-01  8.949974254e-01  8.840364791e-01  8.683500889e-01  8.435942048e-01
  8.221165679e-01  7.954597956e-01  7.638568725e-01  7.277298669e-01  6.817639109e-01  6.379655032e-01
  5.933229851e-01  5.465218558e-01  4.989727237e-01  4.487092760e-01  4.061098516e-01  3.734053613e-01
  3.513500688e-01  3.434114137e-01  3.515448018e-01  3.714696693e-01  5.355352707e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  9.285148587e-03  1.749900869e-02  1.652645596e-02  8.643704273e-03 -5.950051769e-03 -2.522466327e-02
 -4.282289995e-02 -6.113029524e-02 -7.442090431e-02 -7.916430943e-02 -7.251106486e-02 -6.521465906e-02
 -7.485187772e-02 -9.073215001e-02 -1.066179880e-01 -1.210797182e-01 -1.369554170e-01 -1.491361041e-01
 -1.612816429e-01 -1.728820821e-01 -1.837022073e-01 -1.939284946e-01 -2.036099929e-01 -2.119905485e-01
 -2.200350901e-01 -2.266421085e-01 -2.316304627e-01 -2.348210463e-01 -2.351669190e-01 -2.340338669e-01
 -2.308212310e-01 -2.249363989e-01 -2.161419725e-01 -2.029584191e-01 -1.874478696e-01 -1.699218624e-01
 -1.491962103e-01 -1.264919618e-01 -9.966856901e-02 -7.409675011e-02 -1.454154958e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  5.914303660e-03  7.355659592e-03  9.359628219e-03  1.079701916e-02  1.114022750e-02  1.196330617e-02
  1.347810994e-02  1.360544932e-02  1.374731911e-02  1.407908963e-02  1.455210956e-02  1.588490365e-02
  1.680541814e-02  1.687957303e-02  1.624748107e-02  1.502792911e-02  1.314992745e-02  1.073784492e-02
  8.266026561e-03  5.411160166e-03  2.401722595e-03 -7.677258161e-04 -4.021336958e-03 -7.109282108e-03
 -1.047241418e-02 -1.377831619e-02 -1.694005936e-02 -1.987264417e-02 -2.222943858e-02 -2.445081168e-02
 -2.632587595e-02 -2.765803046e-02 -2.836508586e-02 -2.806523251e-02 -2.720404892e-02 -2.582246980e-02
 -2.358729033e-02 -2.072976717e-02 -1.683267189e-02 -1.307029770e-02 -2.909055446e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.093447315e-02  1.301481627e-02  1.596477545e-02  1.983501217e-02  2.351669903e-02  2.825537719e-02
  3.554625832e-02  4.110476736e-02  4.695787766e-02  5.321155659e-02  5.963800889e-02  6.650340521e-02
  7.308727877e-02  7.879530372e-02  8.415929619e-02  8.942230311e-02  9.386048578e-02  9.786025242e-02
  1.027506997e-01  1.071895132e-01  1.107850352e-01  1.136921348e-01  1.158266767e-01  1.165204110e-01
  1.173801952e-01  1.172199255e-01  1.160080660e-01  1.137431554e-01  1.094628196e-01  1.049944024e-01
  9.980496446e-02  9.357214975e-02  8.632649403e-02  7.721866320e-02  6.784166579e-02  5.843476610e-02
  4.836434779e-02  3.814833143e-02  2.677048380e-02  1.650966382e-02  6.670103855e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
