TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -1.261355875e-01 -1.300033862e-01 -1.338740642e-01 -1.377473477e-01 -1.416187171e-01 -1.454853620e-01
 -1.493535955e-01 -1.532244086e-01 -1.570975555e-01 -1.609699814e-01 -1.648388238e-01 -1.687072359e-01
 -1.725776903e-01 -1.764508408e-01 -1.803239524e-01 -1.841943684e-01 -1.875115722e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351394e-03 -1.862627766e-03 -2.445875644e-03 -3.160021502e-03 -3.987049006e-03 -4.911392422e-03
 -5.935350779e-03 -7.016883788e-03 -8.137398048e-03 -9.269733296e-03 -1.037613666e-02 -1.141120576e-02
 -1.228755230e-02 -1.288684745e-02 -1.312804592e-02 -1.295481131e-02 -1.240612094e-02 -1.144984818e-02
 -1.027889715e-02 -9.045226711e-03 -7.798657325e-03 -6.539657393e-03 -5.267138681e-03 -3.986655867e-03
 -2.696083256e-03 -1.395412710e-03 -8.559984871e-05  1.232543120e-03  2.557360648e-03  3.886256332e-03
  5.221112216e-03  6.561577809e-03  7.907083024e-03  9.256096073e-03  1.060719731e-02  1.196100186e-02
  1.331760986e-02  1.467701387e-02  1.603807009e-02  1.739958128e-02  1.850242210e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.008445848e-01  2.404021802e-02  9.197625443e-01  2.140722734e+00  3.101587393e+00  3.834817804e+00
  4.231338200e+00  4.241625167e+00  3.913573598e+00  3.212155726e+00  2.203334067e+00  1.147229407e+00
  9.277855770e-01  9.635373385e-01  9.679813070e-01  9.199724143e-01  9.483489906e-01  7.837334540e-01
  7.768815608e-01  7.578861290e-01  7.589345436e-01  7.512926131e-01  7.407811205e-01  7.232091670e-01
  7.091886017e-01  6.920466904e-01  6.719726494e-01  6.498243235e-01  6.212609395e-01  5.953776188e-01
  5.694990935e-01  5.417665192e-01  5.134002237e-01  4.819247439e-01  4.527390266e-01  4.252973772e-01
  3.979001383e-01  3.715641955e-01  3.442367196e-01  3.199720997e-01 -2.663297172e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.223106225e-01 -9.068561718e-02  1.205997182e+00  2.835734721e+00  4.033977283e+00  4.845930367e+00
  5.121399470e+00  4.941364266e+00  4.345498959e+00  3.286829475e+00  1.883385712e+00  3.712349570e-01
 -3.753468939e-02 -8.058228733e-02 -1.443643543e-01 -2.575942051e-01 -2.624029103e-01 -4.966055001e-01
 -5.170692725e-01 -5.412362305e-01 -5.287164397e-01 -5.209091997e-01 -5.088330436e-01 -4.911771423e-01
 -4.746906407e-01 -4.539562277e-01 -4.289920930e-01 -3.991390200e-01 -3.612857377e-01 -3.225281364e-01
 -2.807734909e-01 -2.356950142e-01 -1.858548298e-01 -1.272597753e-01 -6.727725143e-02 -8.346765805e-03
  5.353044210e-02  1.157761618e-01  1.844006975e-01  2.464299687e-01 -4.605579400e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.163359504e-01 -2.366692609e-01 -2.691284986e-01 -3.043778955e-01 -3.639655780e-01 -4.249176025e-01
 -4.398829516e-01 -4.966431608e-01 -5.559413309e-01 -6.100844081e-01 -6.604233105e-01 -7.129206769e-01
 -7.660034891e-01 -8.200414233e-01 -8.765005870e-01 -9.336564754e-01 -9.885556904e-01 -1.049078930e+00
 -1.107542309e+00 -1.161779289e+00 -1.208099329e+00 -1.247652927e+00 -1.281222984e+00 -1.304385357e+00
 -1.324588988e+00 -1.334867452e+00 -1.334803533e+00 -1.324176859e+00 -1.297647970e+00 -1.264435904e+00
 -1.221530231e+00 -1.166295844e+00 -1.098386443e+00 -1.010896923e+00 -9.157493516e-01 -8.147440147e-01
 -7.020067813e-01 -5.836350147e-01 -4.495297456e-01 -3.255826169e-01 -1.733327394e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.516519925e-01  7.073084451e-02  7.842327759e-02  1.464494640e-01  2.260588320e-01  3.274646234e-01
  4.575490660e-01  5.406715565e-01  5.998582604e-01  6.403936093e-01  6.500320544e-01  6.985057188e-01
  7.657177045e-01  8.200845008e-01  8.625598863e-01  8.928056320e-01  9.201482875e-01  9.260902360e-01
  9.327400896e-01  9.312811385e-01  9.249438001e-01  9.142031074e-01  8.986878873e-01  8.742205701e-01
  8.533868467e-01  8.276499082e-01  7.972026505e-01  7.624323678e-01  7.180402152e-01  6.755411715e-01
  6.315767849e-01  5.844185338e-01  5.343599724e-01  4.772319014e-01  4.215273673e-01  3.680564327e-01
  3.132919297e-01  2.594430620e-01  2.016733989e-01  1.501015729e-01  4.954775676e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.068385004e-01  6.163571107e-02 -1.514675586e+00 -3.550019407e+00 -5.083474646e+00 -6.171031975e+00
 -6.627488540e+00 -6.489694841e+00 -5.817180552e+00 -4.550943686e+00 -2.824762128e+00 -9.828735759e-01
 -5.252345447e-01 -5.122100343e-01 -4.624060121e-01 -3.400031192e-01 -3.486376693e-01 -5.667472451e-02
 -3.002527651e-02  6.594151602e-03  1.296837082e-03  4.434329099e-03  5.274091540e-03  4.987905521e-03
  3.250695407e-03 -7.125748130e-04 -7.027902877e-03 -1.674793169e-02 -3.017927398e-02 -4.629290804e-02
 -6.537381325e-02 -8.670685364e-02 -1.121660705e-01 -1.438618138e-01 -1.783634867e-01 -2.132650696e-01
 -2.510740828e-01 -2.900920001e-01 -3.344104911e-01 -3.749391842e-01  5.319967901e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.341841685e-01  9.381797933e-02  1.516704434e+00  3.553038873e+00  5.088498509e+00  6.179714291e+00
  6.643263919e+00  6.512178196e+00  5.848026975e+00  4.595779847e+00  2.898589787e+00  1.205798783e+00
  9.285445223e-01  9.669010847e-01  9.786873237e-01  9.553554404e-01  9.839822638e-01  9.278228008e-01
  9.332232273e-01  9.313044839e-01  9.249447092e-01  9.142138617e-01  8.987033631e-01  8.742347993e-01
  8.533930379e-01  8.276502150e-01  7.972336279e-01  7.626162919e-01  7.186741537e-01  6.771254742e-01
  6.349511561e-01  5.908156236e-01  5.460053182e-01  4.984440883e-01  4.577104486e-01  4.253792749e-01
  4.014847796e-01  3.891838524e-01  3.905157313e-01  4.038686346e-01  5.320198628e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.039862668e-02 -1.721751910e-02 -1.734458602e-02 -1.209337494e-02 -1.324202698e-03  1.244676062e-02
  2.435816992e-02  3.766127200e-02  4.720067481e-02  5.028178063e-02  4.482587788e-02  3.827144608e-02
  4.446436645e-02  5.588453040e-02  6.783635319e-02  7.898967862e-02  9.171460719e-02  1.023676570e-01
  1.127376474e-01  1.229228640e-01  1.327574701e-01  1.422747001e-01  1.514153470e-01  1.594646580e-01
  1.674838576e-01  1.744168493e-01  1.800726047e-01  1.842729487e-01  1.860254446e-01  1.866333144e-01
  1.855133393e-01  1.821073294e-01  1.761863922e-01  1.664028991e-01  1.545551389e-01  1.408748544e-01
  1.242114985e-01  1.055179598e-01  8.286159288e-02  6.099350253e-02  1.216934331e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.818498265e-03  6.193909231e-03  3.769745796e-03 -2.835623681e-03 -1.302024954e-02 -2.659308636e-02
 -3.944704347e-02 -5.169785904e-02 -6.057978287e-02 -6.389413743e-02 -5.970552880e-02 -5.565514625e-02
 -6.250648398e-02 -7.292910103e-02 -8.287253512e-02 -9.131481413e-02 -1.003165710e-01 -1.067300943e-01
 -1.128164615e-01 -1.182449938e-01 -1.231323003e-01 -1.275126696e-01 -1.314526265e-01 -1.346463302e-01
 -1.374305059e-01 -1.393092371e-01 -1.402243979e-01 -1.401251162e-01 -1.385845416e-01 -1.361692337e-01
 -1.326381702e-01 -1.277499557e-01 -1.214070932e-01 -1.129083013e-01 -1.032770307e-01 -9.267515854e-02
 -8.053401813e-02 -6.744203355e-02 -5.225048613e-02 -3.764486001e-02 -7.182211252e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.384847527e-02  1.626660276e-02  1.979107664e-02  2.404060414e-02  2.787067041e-02  3.261142632e-02
  3.985132187e-02  4.543746404e-02  5.133656407e-02  5.767697652e-02  6.423054534e-02  7.111901418e-02
  7.749937004e-02  8.297608206e-02  8.818233832e-02  9.312128150e-02  9.737113921e-02  1.016647683e-01
  1.065347859e-01  1.109954484e-01  1.147604492e-01  1.178343937e-01  1.201292934e-01  1.210029392e-01
  1.220954230e-01  1.222120871e-01  1.213215636e-01  1.194290177e-01  1.156054593e-01  1.116339335e-01
  1.069829911e-01  1.013362309e-01  9.471445138e-02  8.628687927e-02  7.758432190e-02  6.880903949e-02
  5.930101075e-02  4.950481156e-02  3.838590935e-02  2.809519411e-02  1.467350746e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
