TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -7.775856579e-02 -7.902142908e-02 -8.028132603e-02 -8.153641715e-02 -8.278666741e-02 -8.403380558e-02
 -8.527857252e-02 -8.652128508e-02 -8.775989235e-02 -8.899544677e-02 -9.056935503e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351301e-03 -1.862627726e-03 -2.445875580e-03 -3.160021502e-03 -3.987048909e-03 -4.911392198e-03
 -5.935350427e-03 -7.016883115e-03 -8.137397531e-03 -9.269732643e-03 -1.037613646e-02 -1.141120533e-02
 -1.228755234e-02 -1.288684769e-02 -1.312804589e-02 -1.295481118e-02 -1.240612074e-02 -1.144984878e-02
 -1.027889749e-02 -9.045226855e-03 -7.798657727e-03 -6.539657834e-03 -5.267139173e-03 -3.986656667e-03
 -2.696083553e-03 -1.395413018e-03 -8.560036957e-05  1.232542454e-03  2.557360695e-03  3.886256596e-03
  5.221111996e-03  6.561577538e-03  7.907082729e-03  9.256095903e-03  1.060719670e-02  1.196100116e-02
  1.331760918e-02  1.467701323e-02  1.603806987e-02  1.739958109e-02  1.850242296e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.344328839e-01 -9.372094441e-03 -1.397436871e+00 -3.150940788e+00 -4.446706978e+00 -5.332579055e+00
 -5.647459257e+00 -5.467427227e+00 -4.837079076e+00 -3.706817893e+00 -2.200494458e+00 -5.839226792e-01
 -1.564859680e-01 -1.243140360e-01 -6.970672162e-02  3.951551056e-02  3.165182194e-02  2.716147513e-01
  2.916660916e-01  3.175945033e-01  3.063272124e-01  3.006316895e-01  2.915781329e-01  2.786587998e-01
  2.665164163e-01  2.510364488e-01  2.321748795e-01  2.091825439e-01  1.801279358e-01  1.500201010e-01
  1.173250433e-01  8.205081087e-02  4.266210398e-02 -3.815081680e-03 -5.139626546e-02 -9.785307719e-02
 -1.464646326e-01 -1.949079590e-01 -2.469025361e-01 -2.909171676e-01  4.902809953e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.296148889e-01 -1.423343333e-01  6.113108474e-01  1.651315255e+00  2.475940697e+00  3.112360518e+00
  3.467744062e+00  3.486805562e+00  3.213684566e+00  2.619364087e+00  1.756957584e+00  8.644078146e-01
  6.938617937e-01  7.439778826e-01  7.666668810e-01  7.433098906e-01  7.863531011e-01  6.612889260e-01
  6.631326104e-01  6.527093242e-01  6.577062976e-01  6.548390371e-01  6.488767588e-01  6.359719033e-01
  6.258015435e-01  6.120963346e-01  5.950307709e-01  5.753609189e-01  5.491482108e-01  5.249300422e-01
  5.002135899e-01  4.732677299e-01  4.451762812e-01  4.134863580e-01  3.837542273e-01  3.555768957e-01
  3.272264560e-01  2.999269576e-01  2.715410444e-01  2.466314458e-01 -2.223040951e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -7.384944301e-02 -8.137191823e-02 -1.015967827e-01 -1.245179927e-01 -1.720720643e-01 -2.201021399e-01
 -2.216664114e-01 -2.665774665e-01 -3.155112046e-01 -3.609286692e-01 -4.035321127e-01 -4.487374553e-01
 -4.954045205e-01 -5.437093280e-01 -5.941819050e-01 -6.456779682e-01 -6.949979362e-01 -7.499320400e-01
 -8.032387972e-01 -8.533896540e-01 -8.967156192e-01 -9.342426678e-01 -9.668323215e-01 -9.904890030e-01
 -1.011541984e+00 -1.023693625e+00 -1.026499851e+00 -1.019764022e+00 -9.991933060e-01 -9.726019427e-01
 -9.373716653e-01 -8.911540335e-01 -8.337608867e-01 -7.595570237e-01 -6.794726542e-01 -5.949623935e-01
 -5.010221041e-01 -4.036762537e-01 -2.967350273e-01 -2.037137514e-01 -1.044654384e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.662033521e-02 -1.299882798e-01 -1.260495891e-01 -6.391657935e-02  8.880908343e-03  1.025062096e-01
  2.239995970e-01  2.995089895e-01  3.525661953e-01  3.888441965e-01  3.961693439e-01  4.456679024e-01
  5.161761449e-01  5.756587553e-01  6.238078626e-01  6.605702300e-01  6.954321661e-01  7.087281121e-01
  7.207968068e-01  7.247582247e-01  7.239410982e-01  7.189683003e-01  7.096872094e-01  6.924820715e-01
  6.780842850e-01  6.590443353e-01  6.355154019e-01  6.078522060e-01  5.716974174e-01  5.369497758e-01
  5.007137207e-01  4.614543036e-01  4.194894039e-01  3.713497504e-01  3.246598115e-01  2.800137209e-01
  2.344479480e-01  1.900596692e-01  1.433481644e-01  1.032714687e-01  1.717576869e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.029825001e-01  5.873623850e-02 -1.520079689e+00 -3.556850376e+00 -5.089538919e+00 -6.173546780e+00
 -6.623357843e+00 -6.477720886e+00 -5.796619666e+00 -4.522208233e+00 -2.787853235e+00 -9.431578267e-01
 -4.893814814e-01 -4.874157023e-01 -4.511107225e-01 -3.431006270e-01 -3.684116446e-01 -9.371275221e-02
 -7.256673705e-02 -4.026470102e-02 -4.819980618e-02 -4.773007812e-02 -4.901959308e-02 -5.078945965e-02
 -5.348153433e-02 -5.780817903e-02 -6.392938975e-02 -7.289183346e-02 -8.468703345e-02 -9.870419534e-02
 -1.151719203e-01 -1.333214366e-01 -1.550181164e-01 -1.818925122e-01 -2.109618209e-01 -2.400051449e-01
 -2.712253708e-01 -3.030224654e-01 -3.378560416e-01 -3.671442117e-01  5.383229653e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.056702492e-01  1.426425553e-01  1.525296942e+00  3.557424620e+00  5.089546667e+00  6.174397733e+00
  6.627144554e+00  6.484641355e+00  5.807331786e+00  4.538894922e+00  2.815861469e+00  1.043152225e+00
  7.112890038e-01  7.542924296e-01  7.698292885e-01  7.443595025e-01  7.869898586e-01  7.148969274e-01
  7.244404517e-01  7.258758367e-01  7.255438891e-01  7.205508845e-01  7.113781384e-01  6.943421264e-01
  6.801900999e-01  6.615748042e-01  6.387227826e-01  6.122070921e-01  5.779358361e-01  5.459464992e-01
  5.137886738e-01  4.803276796e-01  4.472158052e-01  4.135039578e-01  3.871806853e-01  3.687955442e-01
  3.585094728e-01  3.576944120e-01  3.670087207e-01  3.813920141e-01  5.383257053e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -7.368602055e-03 -1.191564504e-02 -1.043675519e-02 -5.482155064e-03  2.342549283e-03  1.308120828e-02
  2.318732535e-02  3.254587527e-02  3.897961761e-02  4.063622693e-02  3.579687700e-02  3.137550815e-02
  3.664873709e-02  4.514274280e-02  5.318697272e-02  5.992454252e-02  6.715797480e-02  7.202180145e-02
  7.646750707e-02  8.033478227e-02  8.376159135e-02  8.678448461e-02  8.948150769e-02  9.165962016e-02
  9.345314416e-02  9.454025952e-02  9.488314753e-02  9.445354822e-02  9.302240364e-02  9.090396797e-02
  8.795544518e-02  8.402163773e-02  7.904750600e-02  7.259172934e-02  6.540643040e-02  5.760474950e-02
  4.882236644e-02  3.954611782e-02  2.922007070e-02  1.985196052e-02  5.311703374e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.523691043e-02 -2.344610024e-02 -2.423941055e-02 -1.931458051e-02 -8.610618898e-03  5.264231391e-03
  1.703903306e-02  3.010484505e-02  3.905205261e-02  4.100300310e-02  3.363378726e-02  2.521142060e-02
  3.071060208e-02  4.187101748e-02  5.339245256e-02  6.388243478e-02  7.594987954e-02  8.552674453e-02
  9.461378302e-02  1.034860370e-01  1.120139917e-01  1.202530699e-01  1.281693851e-01  1.350905939e-01
  1.419853541e-01  1.478431033e-01  1.524804919e-01  1.557343174e-01  1.567425266e-01  1.566800139e-01
  1.550109700e-01  1.512166650e-01  1.451046026e-01  1.355011298e-01  1.241685931e-01  1.113141779e-01
  9.591282273e-02  7.899185028e-02  5.929206581e-02  4.142697593e-02  1.159489395e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.576524628e-03  5.013314638e-03  7.487593816e-03  1.053874386e-02  1.305858986e-02  1.636944942e-02
  2.205938579e-02  2.609547894e-02  3.050255295e-02  3.545762230e-02  4.077107878e-02  4.666785221e-02
  5.225326223e-02  5.709111649e-02  6.176924591e-02  6.632008313e-02  7.030169649e-02  7.442764257e-02
  7.900698256e-02  8.323487596e-02  8.683407889e-02  8.982515986e-02  9.215747447e-02  9.328048347e-02
  9.456693085e-02  9.497896929e-02  9.448203765e-02  9.307886895e-02  9.000544848e-02  8.677829066e-02
  8.293952651e-02  7.820719894e-02  7.260847379e-02  6.545214380e-02  5.810919959e-02  5.073655808e-02
  4.278609059e-02  3.468234720e-02  2.568964489e-02  1.772572110e-02  7.708732391e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
