TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -1.435095884e-01 -1.476864661e-01 -1.518650674e-01 -1.560452353e-01 -1.602217815e-01 -1.643924669e-01
 -1.685636141e-01 -1.727364836e-01 -1.769108990e-01 -1.810833477e-01 -1.852509770e-01 -1.894173697e-01
 -1.935851735e-01 -1.977551205e-01 -2.019239602e-01 -2.060893283e-01 -2.097933449e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427350705e-03 -1.862627501e-03 -2.445875174e-03 -3.160021029e-03 -3.987048354e-03 -4.911391505e-03
 -5.935349907e-03 -7.016883332e-03 -8.137397274e-03 -9.269732104e-03 -1.037613553e-02 -1.141120501e-02
 -1.228755199e-02 -1.288684724e-02 -1.312804608e-02 -1.295481164e-02 -1.240612104e-02 -1.144984919e-02
 -1.027889812e-02 -9.045227620e-03 -7.798658334e-03 -6.539658789e-03 -5.267140097e-03 -3.986657661e-03
 -2.696085103e-03 -1.395414252e-03 -8.560078401e-05  1.232542249e-03  2.557359028e-03  3.886255202e-03
  5.221110751e-03  6.561576196e-03  7.907081347e-03  9.256094704e-03  1.060719527e-02  1.196099988e-02
  1.331760796e-02  1.467701231e-02  1.603806829e-02  1.739957936e-02  1.850242198e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.836155802e-02  1.613134934e-02  5.454942789e-01  1.301899076e+00  1.918177074e+00  2.414125513e+00
  2.723472898e+00  2.778008908e+00  2.613724207e+00  2.209102542e+00  1.597254485e+00  9.687129844e-01
  8.631502878e-01  9.102059436e-01  9.327218644e-01  9.174391810e-01  9.483170789e-01  8.524806066e-01
  8.522763091e-01  8.412489428e-01  8.401009876e-01  8.318276514e-01  8.197283048e-01  7.995275455e-01
  7.829201615e-01  7.622335151e-01  7.376624616e-01  7.098539648e-01  6.739808675e-01  6.403708898e-01
  6.059805175e-01  5.689593325e-01  5.301160524e-01  4.861353830e-01  4.439735970e-01  4.036948994e-01
  3.626952577e-01  3.225835710e-01  2.799848982e-01  2.419386762e-01 -1.385117836e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.228165397e-01 -7.026893067e-02  1.413934751e+00  3.303898160e+00  4.709832144e+00  5.683654159e+00
  6.052042424e+00  5.880469188e+00  5.219634165e+00  4.015272432e+00  2.398308627e+00  6.648135951e-01
  2.140510682e-01  1.835311831e-01  1.251582701e-01  5.562079656e-03  1.074105485e-02 -2.556928582e-01
 -2.767266456e-01 -3.046928533e-01 -2.923700652e-01 -2.868346666e-01 -2.780127209e-01 -2.657956479e-01
 -2.538130844e-01 -2.386657097e-01 -2.202871176e-01 -1.978304890e-01 -1.695435770e-01 -1.397311912e-01
 -1.071113583e-01 -7.188333817e-02 -3.233256943e-02  1.462125933e-02  6.339863016e-02  1.115710162e-01
  1.624643798e-01  2.139133483e-01  2.708405295e-01  3.219483325e-01 -5.145526905e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.896358494e-01 -2.078812123e-01 -2.390135881e-01 -2.726328567e-01 -3.302177546e-01 -3.886892789e-01
 -4.007932912e-01 -4.548655682e-01 -5.117043699e-01 -5.637165397e-01 -6.121398127e-01 -6.627685635e-01
 -7.141060963e-01 -7.666133717e-01 -8.215978738e-01 -8.772110193e-01 -9.307198272e-01 -9.902415834e-01
 -1.047471050e+00 -1.100671509e+00 -1.146302683e+00 -1.185375941e+00 -1.218650804e+00 -1.241800723e+00
 -1.262094469e+00 -1.272679505e+00 -1.273134117e+00 -1.263245734e+00 -1.237891807e+00 -1.206006317e+00
 -1.164656112e+00 -1.111268982e+00 -1.045526583e+00 -9.607712951e-01 -8.687097059e-01 -7.710584115e-01
 -6.620861673e-01 -5.478168033e-01 -4.188771287e-01 -3.006917882e-01 -1.571603255e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.193989539e-01  3.821889551e-02  4.573191048e-02  1.127639082e-01  1.908212752e-01  2.903038949e-01
  4.183024148e-01  4.996977910e-01  5.575163981e-01  5.971257346e-01  6.062805838e-01  6.547905263e-01
  7.222536803e-01  7.772326876e-01  8.205250760e-01  8.516198315e-01  8.801445774e-01  8.876496027e-01
  8.952218713e-01  8.947212354e-01  8.894744829e-01  8.798677868e-01  8.655671320e-01  8.425226669e-01
  8.229865223e-01  7.986203136e-01  7.696115721e-01  7.363397885e-01  6.937072281e-01  6.528879660e-01
  6.106156627e-01  5.651992996e-01  5.169307249e-01  4.617836296e-01  4.080512404e-01  3.564851567e-01
  3.036546254e-01  2.517121086e-01  1.960735853e-01  1.465792513e-01  4.716531437e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.060232294e-01  6.113312584e-02 -1.514821469e+00 -3.549361711e+00 -5.081880494e+00 -6.168277737e+00
 -6.623408882e+00 -6.484408491e+00 -5.810792589e+00 -4.543785603e+00 -2.817007279e+00 -9.755159296e-01
 -5.188409202e-01 -5.080038427e-01 -4.608397429e-01 -3.412759150e-01 -3.532225577e-01 -6.465450602e-02
 -3.911961936e-02 -3.380776559e-03 -9.223263771e-03 -6.636666841e-03 -6.253538092e-03 -6.868642423e-03
 -8.845629513e-03 -1.291693841e-02 -1.924446929e-02 -2.886640889e-02 -4.201804423e-02 -5.776665311e-02
 -7.637894452e-02 -9.711687825e-02 -1.218648829e-01 -1.526344366e-01 -1.860809671e-01 -2.198544894e-01
 -2.563910941e-01 -2.940409755e-01 -3.366025620e-01 -3.750994200e-01  5.328487026e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.232150435e-01  7.209676171e-02  1.515511626e+00  3.551152525e+00  5.085461838e+00  6.175105391e+00
  6.636604714e+00  6.503633705e+00  5.837476770e+00  4.582853560e+00  2.881511089e+00  1.174896575e+00
  8.892953835e-01  9.285249350e-01  9.410816484e-01  9.174560413e-01  9.483779059e-01  8.900011361e-01
  8.960761929e-01  8.947276226e-01  8.895223012e-01  8.798928160e-01  8.655897219e-01  8.425506647e-01
  8.230340582e-01  7.987247665e-01  7.698521426e-01  7.369053899e-01  6.949785855e-01  6.554385420e-01
  6.153740575e-01  5.734822895e-01  5.311011430e-01  4.863552116e-01  4.484773585e-01  4.188289191e-01
  3.974198343e-01  3.870646985e-01  3.895460635e-01  4.027220528e-01  5.328695765e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.155987730e-02 -1.946390214e-02 -1.910598725e-02 -1.250125519e-02  3.182935678e-04  1.686025414e-02
  3.136548765e-02  4.704557942e-02  5.821180684e-02  6.170523576e-02  5.500727638e-02  4.728750757e-02
  5.471313511e-02  6.813839953e-02  8.193985760e-02  9.455334331e-02  1.088349979e-01  1.204534949e-01
  1.316413823e-01  1.424854560e-01  1.528790554e-01  1.628539962e-01  1.723687475e-01  1.806699289e-01
  1.888495402e-01  1.957763493e-01  2.012537140e-01  2.051008383e-01  2.062864215e-01  2.061765443e-01
  2.041605310e-01  1.996508328e-01  1.924102612e-01  1.810055640e-01  1.674072617e-01  1.518693554e-01
  1.331647714e-01  1.123569734e-01  8.743501670e-02  6.360039927e-02  1.329102913e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.946487245e-04  2.800713392e-03  5.626133095e-04 -4.302937304e-03 -1.117438469e-02 -2.051411821e-02
 -2.961783121e-02 -3.777629232e-02 -4.366005628e-02 -4.585376234e-02 -4.302604000e-02 -4.064110618e-02
 -4.550987485e-02 -5.251515898e-02 -5.894180695e-02 -6.413949449e-02 -6.949974780e-02 -7.291801830e-02
 -7.605799935e-02 -7.861998743e-02 -8.076576684e-02 -8.251485974e-02 -8.394627377e-02 -8.495539565e-02
 -8.558010502e-02 -8.562324693e-02 -8.507766088e-02 -8.394054001e-02 -8.207004662e-02 -7.965820614e-02
 -7.662820732e-02 -7.289510554e-02 -6.842588257e-02 -6.290694081e-02 -5.684908227e-02 -5.034441541e-02
 -4.315049378e-02 -3.558589298e-02 -2.708968781e-02 -1.900361866e-02 -3.697130465e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.217651964e-02  1.444098509e-02  1.782268449e-02  2.188116384e-02  2.547521578e-02  2.994203609e-02
  3.687974116e-02  4.217155109e-02  4.778933321e-02  5.387302872e-02  6.020186310e-02  6.690258510e-02
  7.310985735e-02  7.844048075e-02  8.352954181e-02  8.836104776e-02  9.254024619e-02  9.683168838e-02
  1.016439430e-01  1.060622341e-01  1.098126393e-01  1.128877319e-01  1.152061038e-01  1.161459386e-01
  1.172993746e-01  1.175007193e-01  1.167185437e-01  1.149577069e-01  1.113245026e-01  1.075461962e-01
  1.031058315e-01  9.769410331e-02  9.133198668e-02  8.321749305e-02  7.484421793e-02  6.640213416e-02
  5.725005095e-02  4.782091257e-02  3.713602454e-02  2.728821387e-02  1.415442072e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
