TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  5.207777778e-02  5.623333333e-02  6.038888889e-02  6.454444444e-02  6.870000000e-02  7.285555556e-02
  7.701111111e-02  8.116666667e-02  8.532222222e-02  8.947777778e-02  9.363333333e-02  9.778888889e-02
  1.019444444e-01  1.061000000e-01  1.102555556e-01  1.144111111e-01  1.185666667e-01  1.227222222e-01
  1.268777778e-01  1.310333333e-01  1.351888889e-01  1.393444444e-01  1.435000000e-01  1.476555556e-01
  1.518111111e-01  1.559666667e-01  1.601222222e-01  1.642777778e-01  1.684333333e-01  1.725888889e-01
  1.767444444e-01  1.809000000e-01  1.850555556e-01  1.892111111e-01  1.933666667e-01  1.975222222e-01
  2.016777778e-01  2.058333333e-01  2.099888889e-01  2.141444444e-01  2.183000000e-01  2.224555556e-01
  2.266111111e-01  2.307666667e-01  2.349222222e-01
  4.708379119e-02  5.100849366e-02  5.497162557e-02  5.897183878e-02  6.300311800e-02  6.705037588e-02
  7.109288364e-02  7.512233513e-02  7.914806082e-02  8.316882866e-02  8.718343891e-02  9.118017796e-02
  9.514255055e-02  9.905055684e-02  1.029013861e-01  1.066838184e-01  1.103940643e-01  1.140218126e-01
  1.176033714e-01  1.211677816e-01  1.247291753e-01  1.282875210e-01  1.318412833e-01  1.353865504e-01
  1.389236431e-01  1.424587838e-01  1.459920665e-01  1.495236882e-01  1.530485242e-01  1.565665832e-01
  1.600820320e-01  1.635963919e-01  1.671097266e-01  1.706185526e-01  1.741210295e-01  1.776206093e-01
  1.811194819e-01  1.846183278e-01  1.881136875e-01  1.916047667e-01  1.950311112e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  2.010858823e-02  2.156419737e-02  2.291925381e-02  2.420150128e-02  2.544311499e-02  2.665721085e-02
  2.784032330e-02  2.901733176e-02  3.019381865e-02  3.137411521e-02  3.256657129e-02  3.378599727e-02
  3.507278551e-02  3.650480615e-02  3.810998090e-02  3.990768564e-02  4.189550325e-02  4.408420540e-02
  4.634822285e-02  4.864422447e-02  5.094445992e-02  5.324964535e-02  5.556067194e-02  5.787016369e-02
  6.018137956e-02  6.249745354e-02  6.481816733e-02  6.714306688e-02  6.947009038e-02  7.179588183e-02
