TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
 -1.512634717e-01 -1.553938165e-01 -1.595240896e-01 -1.636543119e-01 -1.677789604e-01 -1.718968406e-01
 -1.760135698e-01 -1.801306384e-01 -1.842479862e-01 -1.883618655e-01 -1.924697634e-01 -1.965754474e-01
 -2.006815085e-01 -2.047887032e-01 -2.088934375e-01 -2.129940202e-01 -2.168128423e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351386e-03 -1.862627788e-03 -2.445875907e-03 -3.160021861e-03 -3.987049393e-03 -4.911392473e-03
 -5.935350843e-03 -7.016883808e-03 -8.137398346e-03 -9.269733343e-03 -1.037613678e-02 -1.141120608e-02
 -1.228755280e-02 -1.288684766e-02 -1.312804600e-02 -1.295481111e-02 -1.240612015e-02 -1.144984745e-02
 -1.027889649e-02 -9.045225695e-03 -7.798656502e-03 -6.539656593e-03 -5.267137817e-03 -3.986655223e-03
 -2.696082601e-03 -1.395411630e-03 -8.559866075e-05  1.232544658e-03  2.557362099e-03  3.886257899e-03
  5.221113463e-03  6.561578903e-03  7.907084081e-03  9.256097709e-03  1.060719859e-02  1.196100303e-02
  1.331761081e-02  1.467701511e-02  1.603807160e-02  1.739958266e-02  1.850242331e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  8.470510595e-02 -9.922191364e-03 -4.819938697e-02 -2.083416411e-02  4.860853341e-02  1.601502224e-01
  3.142115453e-01  4.242871975e-01  5.058685847e-01  5.584317109e-01  5.659810154e-01  6.005389294e-01
  6.641176957e-01  7.201267593e-01  7.634521187e-01  7.935437866e-01  8.223749490e-01  8.304792115e-01
  8.391342435e-01  8.401879713e-01  8.361512470e-01  8.279525555e-01  8.151282345e-01  7.938178709e-01
  7.757533097e-01  7.528464396e-01  7.252448974e-01  6.932445210e-01  6.519865051e-01  6.121902666e-01
  5.706800872e-01  5.258578891e-01  4.778668544e-01  4.227173433e-01  3.686308117e-01  3.164633494e-01
  2.627380509e-01  2.096761084e-01  1.527611673e-01  1.022417732e-01  5.465207516e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -4.020363529e-01 -6.074496622e-02  1.514816320e+00  3.550074571e+00  5.082878259e+00  6.168642675e+00
  6.621841293e+00  6.479559064e+00  5.802101060e+00  4.531387787e+00  2.801325397e+00  9.578836256e-01
  5.005794906e-01  4.920341398e-01  4.492375819e-01  3.359055468e-01  3.561735379e-01  7.754809431e-02
  5.902357972e-02  2.986713983e-02  4.142422825e-02  4.413626916e-02  4.843086401e-02  5.287097343e-02
  5.824596852e-02  6.498976041e-02  7.323371438e-02  8.399534479e-02  9.711781161e-02  1.123609594e-01
  1.298127369e-01  1.486263714e-01  1.706782996e-01  1.975463604e-01  2.266208710e-01  2.556866688e-01
  2.868748801e-01  3.187598571e-01  3.543355355e-01  3.857075280e-01 -5.315016011e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.510442931e-01 -1.660775609e-01 -1.946910783e-01 -2.255310273e-01 -2.800642261e-01 -3.349866264e-01
 -3.431726631e-01 -3.936526811e-01 -4.472578292e-01 -4.964995005e-01 -5.424439182e-01 -5.906846282e-01
 -6.398379890e-01 -6.904168896e-01 -7.434896480e-01 -7.971730107e-01 -8.488875087e-01 -9.069329754e-01
 -9.625456462e-01 -1.014416438e+00 -1.059131383e+00 -1.097572895e+00 -1.130490630e+00 -1.153688363e+00
 -1.174155044e+00 -1.185210881e+00 -1.186426515e+00 -1.177600585e+00 -1.153907697e+00 -1.123886359e+00
 -1.084711647e+00 -1.033895920e+00 -9.711640287e-01 -8.902072502e-01 -8.024418630e-01 -7.094753809e-01
 -6.057926167e-01 -4.973522650e-01 -3.758315237e-01 -2.659942516e-01 -1.358135101e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  6.972954004e-02 -1.194818802e-02 -5.020511167e-03  6.050564226e-02  1.364915436e-01  2.334857265e-01
  3.587638541e-01  4.378497854e-01  4.938285437e-01  5.321799045e-01  5.406668149e-01  5.893261219e-01
  6.573804499e-01  7.134601729e-01  7.580854648e-01  7.906393245e-01  8.210149959e-01  8.306635490e-01
  8.396261113e-01  8.405456747e-01  8.368424848e-01  8.288405682e-01  8.162674634e-01  7.952401253e-01
  7.775218073e-01  7.550655890e-01  7.280467850e-01  6.968383417e-01  6.566125399e-01  6.180817300e-01
  5.781025145e-01  5.350407965e-01  4.891889610e-01  4.367198725e-01  3.856616355e-01  3.366935273e-01
  2.865263697e-01  2.372568369e-01  1.846610995e-01  1.382172990e-01  4.142617916e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.049024269e-01  6.037914876e-02 -1.515574630e+00 -3.549620063e+00 -5.081277816e+00 -6.166302373e+00
 -6.619576988e+00 -6.478656716e+00 -5.803138212e+00 -4.534545821e+00 -2.806321059e+00 -9.648226614e-01
 -5.093948216e-01 -5.016519969e-01 -4.582357151e-01 -3.426860605e-01 -3.592972618e-01 -7.554797175e-02
 -5.155632702e-02 -1.705408678e-02 -2.365438810e-02 -2.183476406e-02 -2.206842755e-02 -2.313644697e-02
 -2.540924074e-02 -2.962071895e-02 -3.593350938e-02 -4.538181831e-02 -5.812266835e-02 -7.332723040e-02
 -9.123919831e-02 -1.111200430e-01 -1.348405462e-01 -1.642871565e-01 -1.962416811e-01 -2.283904392e-01
 -2.631180718e-01 -2.987994483e-01 -3.388066178e-01 -3.743256011e-01  5.342879747e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.108627314e-01  6.154998621e-02  1.515582946e+00  3.550135705e+00  5.083110680e+00  6.170721233e+00
  6.629291893e+00  6.493435553e+00  5.824111927e+00  4.565667667e+00  2.857929056e+00  1.130569788e+00
  8.316442389e-01  8.721697909e-01  8.858180076e-01  8.617100890e-01  8.961920251e-01  8.340919780e-01
  8.412075021e-01  8.407186647e-01  8.371767283e-01  8.291281230e-01  8.165657275e-01  7.955766161e-01
  7.779368807e-01  7.556463661e-01  7.289330135e-01  6.983145308e-01  6.591799998e-01  6.224161853e-01
  5.852581555e-01  5.464579744e-01  5.074325694e-01  4.665988822e-01  4.327189555e-01  4.068472982e-01
  3.890096146e-01  3.815388800e-01  3.858622111e-01  3.990284168e-01  5.343040345e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.286066506e-02 -2.150938507e-02 -2.067420811e-02 -1.310845035e-02  9.245766233e-04  1.924219722e-02
  3.550108715e-02  5.250396832e-02  6.447359228e-02  6.797334300e-02  6.016091635e-02  5.157536842e-02
  5.976533153e-02  7.437542332e-02  8.911851396e-02  1.022925887e-01  1.170965311e-01  1.287140565e-01
  1.397386650e-01  1.502491501e-01  1.602260141e-01  1.696996135e-01  1.786604062e-01  1.863910187e-01
  1.938873784e-01  2.000515853e-01  2.047006701e-01  2.076710115e-01  2.080034952e-01  2.069830178e-01
  2.040335431e-01  1.985957464e-01  1.904499631e-01  1.782189989e-01  1.638801090e-01  1.476881478e-01
  1.284592476e-01  1.072952696e-01  8.235072008e-02  5.884280597e-02  1.329877660e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -3.004368439e-03 -3.312286683e-03 -5.170184808e-03 -7.228283025e-03 -8.919696013e-03 -1.157172220e-02
 -1.473064873e-02 -1.658965050e-02 -1.795325866e-02 -1.864025577e-02 -1.831523863e-02 -1.880319672e-02
 -2.066230238e-02 -2.240539577e-02 -2.350928313e-02 -2.392604073e-02 -2.393045287e-02 -2.309870474e-02
 -2.215332565e-02 -2.080099688e-02 -1.922804040e-02 -1.743954463e-02 -1.552373465e-02 -1.365220711e-02
 -1.146325497e-02 -9.180488661e-03 -6.865759319e-03 -4.579292257e-03 -2.557022145e-03 -4.854716029e-04
  1.489073122e-03  3.237605237e-03  4.707983242e-03  5.684893985e-03  6.397975484e-03  6.852153289e-03
  6.838492191e-03  6.441419914e-03  5.478673032e-03  4.548532115e-03  1.269146800e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  9.602476424e-03  1.162602036e-02  1.476777231e-02  1.852923910e-02  2.177620871e-02  2.585095942e-02
  3.235906589e-02  3.722786433e-02  4.244019726e-02  4.815109753e-02  5.415030166e-02  6.058089410e-02
  6.655296472e-02  7.168893981e-02  7.661983355e-02  8.131766634e-02  8.540752276e-02  8.967760292e-02
  9.440833748e-02  9.876453322e-02  1.024837955e-01  1.055500866e-01  1.078922090e-01  1.089155251e-01
  1.101416501e-01  1.104472491e-01  1.098000596e-01  1.082047395e-01  1.048155665e-01  1.012832337e-01
  9.711082552e-02  9.199916055e-02  8.597003894e-02  7.826124251e-02  7.031749462e-02  6.231348187e-02
  5.363573063e-02  4.470623691e-02  3.462631252e-02  2.541443641e-02  1.291426446e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
