TITLE = "Blade_9505.0_pitch_28.0_AoA_5.0"
VARIABLES = "R_middle" "X_mean" "Y_mean" "Z_mean" "Tx_fR" "Ty_fR" "Tz_fR" "Ft_fR" "Fr_fR" "F1P_fR" "Mx_fR" "My_fR" "Mz_fR" 
ZONE T="Blade_9505.0_pitch_28.0_AoA_5.0", I=45, J=1, K=1, F=BLOCK
  1.418829034e-01  1.455344130e-01  1.491843107e-01  1.528327679e-01  1.564745602e-01  1.601095205e-01
  1.637420613e-01  1.673737132e-01  1.710045225e-01  1.746309369e-01  1.782510025e-01  1.818682471e-01
  1.854849369e-01  1.891017695e-01  1.927152367e-01  1.963244062e-01  1.998366074e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -1.427351320e-03 -1.862627782e-03 -2.445875858e-03 -3.160021856e-03 -3.987049389e-03 -4.911392572e-03
 -5.935351329e-03 -7.016884400e-03 -8.137397998e-03 -9.269733098e-03 -1.037613678e-02 -1.141120631e-02
 -1.228755261e-02 -1.288684760e-02 -1.312804608e-02 -1.295481108e-02 -1.240612039e-02 -1.144984748e-02
 -1.027889631e-02 -9.045225310e-03 -7.798656146e-03 -6.539656165e-03 -5.267137187e-03 -3.986654740e-03
 -2.696082742e-03 -1.395411677e-03 -8.559922819e-05  1.232544369e-03  2.557361945e-03  3.886257990e-03
  5.221113716e-03  6.561579197e-03  7.907084236e-03  9.256097281e-03  1.060719815e-02  1.196100310e-02
  1.331761135e-02  1.467701527e-02  1.603807147e-02  1.739958282e-02  1.850242309e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.560178998e-01 -5.900667491e-02  4.707236035e-01  1.075474343e+00  1.479431563e+00  1.701884355e+00
  1.686749779e+00  1.530887871e+00  1.237640112e+00  7.897406577e-01  2.440540875e-01 -3.625327742e-01
 -5.681815442e-01 -6.274523602e-01 -6.841739433e-01 -7.512841260e-01 -7.743505264e-01 -8.657542782e-01
 -8.791289939e-01 -8.880216398e-01 -8.778130205e-01 -8.663281067e-01 -8.497182348e-01 -8.242126217e-01
 -8.015021082e-01 -7.732396542e-01 -7.395645852e-01 -7.004243098e-01 -6.504605659e-01 -6.012091618e-01
 -5.493560645e-01 -4.934858967e-01 -4.331941526e-01 -3.636180232e-01 -2.943226889e-01 -2.271717009e-01
 -1.579864573e-01 -8.983185256e-02 -1.652356264e-02  4.833567475e-02 -2.140846022e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  3.408507168e-01  4.407306375e-02 -1.448691145e+00 -3.404233649e+00 -4.894655980e+00 -5.971975088e+00
 -6.457914491e+00 -6.360056038e+00 -5.741400236e+00 -4.545904969e+00 -2.897126273e+00 -1.146013249e+00
 -7.265791330e-01 -7.289120696e-01 -6.932550272e-01 -5.860969914e-01 -6.033897307e-01 -3.286193777e-01
 -3.100085967e-01 -2.793451978e-01 -2.864876516e-01 -2.838475493e-01 -2.813972763e-01 -2.764385829e-01
 -2.737144114e-01 -2.709181813e-01 -2.682169826e-01 -2.666857004e-01 -2.645605660e-01 -2.652295349e-01
 -2.677188235e-01 -2.707240913e-01 -2.761340627e-01 -2.842299031e-01 -2.951741628e-01 -3.071205937e-01
 -3.209864193e-01 -3.360865984e-01 -3.542317574e-01 -3.711544078e-01  4.899132948e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
 -2.303764850e-01 -2.489052803e-01 -2.730924314e-01 -3.028830793e-01 -3.611809270e-01 -4.239902644e-01
 -4.437159980e-01 -5.062195948e-01 -5.716220600e-01 -6.314895982e-01 -6.871622888e-01 -7.453086958e-01
 -8.043498541e-01 -8.634316905e-01 -9.239430314e-01 -9.863893326e-01 -1.045221363e+00 -1.105845856e+00
 -1.167442405e+00 -1.224742599e+00 -1.272611553e+00 -1.313353276e+00 -1.348112696e+00 -1.372255796e+00
 -1.393054925e+00 -1.403581274e+00 -1.403432576e+00 -1.392321032e+00 -1.364635773e+00 -1.329928462e+00
 -1.285115023e+00 -1.227448283e+00 -1.156571662e+00 -1.065375207e+00 -9.661605647e-01 -8.609441590e-01
 -7.439780900e-01 -6.219375899e-01 -4.844159336e-01 -3.577512242e-01 -2.122509889e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.231002247e-01  4.046393157e-02  4.338501621e-02  1.109114557e-01  1.938915277e-01  3.006238468e-01
  4.362390254e-01  5.230554546e-01  5.849998354e-01  6.272116747e-01  6.375682594e-01  6.874738448e-01
  7.579535985e-01  8.152150559e-01  8.595577057e-01  8.928105927e-01  9.216302443e-01  9.250359112e-01
  9.320685268e-01  9.306397238e-01  9.231966553e-01  9.113708348e-01  8.947823448e-01  8.689957217e-01
  8.466337962e-01  8.190895608e-01  7.865781729e-01  7.494637592e-01  7.021492326e-01  6.566427559e-01
  6.095272758e-01  5.590241365e-01  5.054879863e-01  4.445632545e-01  3.851910634e-01  3.283880268e-01
  2.706558080e-01  2.145571528e-01  1.551240498e-01  1.031688093e-01  1.660744685e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.081307521e-01  6.153773537e-02 -1.522630777e+00 -3.568354025e+00 -5.109675233e+00 -6.202460973e+00
 -6.660291278e+00 -6.520762492e+00 -5.844074342e+00 -4.571164820e+00 -2.836619424e+00 -9.859797620e-01
 -5.255985599e-01 -5.103270345e-01 -4.581015913e-01 -3.329065439e-01 -3.380763191e-01 -4.277532791e-02
 -1.487881651e-02  2.293200267e-02  1.840676454e-02  2.229397132e-02  2.387595057e-02  2.431401717e-02
  2.316082024e-02  1.971078778e-02  1.381678331e-02  4.421561293e-03 -8.814536882e-03 -2.488882428e-02
 -4.406760821e-02 -6.566489672e-02 -9.159197652e-02 -1.239686142e-01 -1.593156497e-01 -1.951700403e-01
 -2.339603293e-01 -2.738415446e-01 -3.188882175e-01 -3.597890057e-01  5.346442698e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  4.262914216e-01  7.364932201e-02  1.523248747e+00  3.570077282e+00  5.113352610e+00  6.209742089e+00
  6.674562487e+00  6.541707001e+00  5.873281001e+00  4.613994180e+00  2.907387666e+00  1.201988510e+00
  9.223597474e-01  9.617740221e-01  9.740105325e-01  9.528575556e-01  9.816811625e-01  9.260243872e-01
  9.321872762e-01  9.309222160e-01  9.233801348e-01  9.116434718e-01  8.951008354e-01  8.693358015e-01
  8.469505348e-01  8.193266892e-01  7.866995141e-01  7.494768019e-01  7.022045577e-01  6.571142689e-01
  6.111181997e-01  5.628675367e-01  5.137189839e-01  4.615243272e-01  4.168376562e-01  3.820079067e-01
  3.577596988e-01  3.478849858e-01  3.546169287e-01  3.742885676e-01  5.346468491e+00  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  6.715005682e-03  1.426338195e-02  1.271001002e-02  4.496256525e-03 -1.007392283e-02 -2.935313341e-02
 -4.716462542e-02 -6.538438243e-02 -7.869885480e-02 -8.368268903e-02 -7.754487549e-02 -7.093708197e-02
 -8.077797007e-02 -9.651859689e-02 -1.121202695e-01 -1.262036785e-01 -1.415265198e-01 -1.531403471e-01
 -1.647364962e-01 -1.757103753e-01 -1.858767948e-01 -1.954145536e-01 -2.043850759e-01 -2.120903062e-01
 -2.194031661e-01 -2.253006542e-01 -2.296220624e-01 -2.322077757e-01 -2.320804057e-01 -2.305129598e-01
 -2.269514588e-01 -2.208486964e-01 -2.119833502e-01 -1.989529885e-01 -1.837025778e-01 -1.665346909e-01
 -1.463349390e-01 -1.242478283e-01 -9.815244694e-02 -7.311238435e-02 -1.379605271e-01  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  7.849339166e-03  1.095102412e-02  1.270177034e-02  1.246584095e-02  9.766308819e-03  6.558715640e-03
  4.368433105e-03  6.706629340e-04 -1.975346371e-03 -2.665618626e-03 -8.599184436e-04  1.907501381e-03
  7.444489768e-04 -2.555412110e-03 -6.567283891e-03 -1.087579605e-02 -1.613670039e-02 -2.116729122e-02
 -2.625569041e-02 -3.160683531e-02 -3.694631395e-02 -4.231681067e-02 -4.765297602e-02 -5.254932289e-02
 -5.764194337e-02 -6.237293943e-02 -6.661819416e-02 -7.025566300e-02 -7.271957868e-02 -7.473284408e-02
 -7.596039999e-02 -7.608283968e-02 -7.496734455e-02 -7.191861993e-02 -6.780781551e-02 -6.274173048e-02
 -5.613717513e-02 -4.847244648e-02 -3.884876697e-02 -2.955672479e-02 -5.947872978e-02  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
  1.237921113e-02  1.459768173e-02  1.769533475e-02  2.173411091e-02  2.560012040e-02  3.053989952e-02
  3.804882636e-02  4.382533275e-02  4.988834662e-02  5.633686439e-02  6.293774531e-02  6.994263682e-02
  7.663833482e-02  8.243624393e-02  8.787449831e-02  9.319209550e-02  9.766794750e-02  1.016913902e-01
  1.066226854e-01  1.110941806e-01  1.147130695e-01  1.176318110e-01  1.197610778e-01  1.204197035e-01
  1.212522663e-01  1.210504365e-01  1.197833821e-01  1.174494197e-01  1.130636862e-01  1.084904719e-01
  1.031867720e-01  9.682532149e-02  8.943584208e-02  8.014919909e-02  7.058083540e-02  6.097687016e-02
  5.068716547e-02  4.023308240e-02  2.855634823e-02  1.796815364e-02  7.650520250e-03  0.000000000e+00
  0.000000000e+00  0.000000000e+00  0.000000000e+00
